tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615411	0	live	VC0623	VC0623	16S rRNA methyltransferase	16S rRNA methyltransferase		I	NC_002505.1	661831	662853	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615412	0	live	VC0624	VC0624	hypothetical protein	hypothetical protein		I	NC_002505.1	662926	664011	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615414	0	live	VC0626	VC0626	glutamate-1-semialdehyde aminotransferase	glutamate-1-semialdehyde aminotransferase		I	NC_002505.1	664265	665563	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615415	0	live	VC0627	VC0627	iron-sulfur cluster insertion protein ErpA	iron-sulfur cluster insertion protein ErpA		I	NC_002505.1	665847	666188	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615416	0	live	VC0628	VC0628	hypothetical protein	hypothetical protein		I	NC_002505.1	666286	667386	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615417	0	live	VC0629	VC0629	multidrug resistance protein	multidrug resistance protein		I	NC_002505.1	667397	670516	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615418	0	live	VC0630	VC0630	hypothetical protein	hypothetical protein		I	NC_002505.1	670598	671899	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615419	0	live	VC0631	VC0631	tyrosyl-tRNA synthetase	tyrosyl-tRNA synthetase		I	NC_002505.1	672030	673217	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615420	0	live	VC0632	VC0632	D-alanyl-D-alanine carboxypeptidase/endopeptidase	D-alanyl-D-alanine carboxypeptidase/endopeptidase		I	NC_002505.1	673285	674748	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615421	0	live	VC0633	VC0633	outer membrane protein OmpU	outer membrane protein OmpU		I	NC_002505.1	674828	675880	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615423	0	live	VC0635	VC0635	hypothetical protein	hypothetical protein		I	NC_002505.1	676958	677254	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615425	0	live	VC0637	VC0637	cell division protein FtsH	cell division protein FtsH		I	NC_002505.1	678104	680059	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615426	0	live	VC0638	VC0638	dihydropteroate synthase	dihydropteroate synthase		I	NC_002505.1	680126	680962	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615431	0	live	VC0641	VC0641	hypothetical protein	hypothetical protein		I	NC_002505.1	683351	683806	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615437	0	live	VC0647	VC0647	polynucleotide phosphorylase	polynucleotide phosphorylase		I	NC_002505.1	690245	692374	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615438	0	live	VC0648	VC0648	lipoprotein NlpI	lipoprotein NlpI		I	NC_002505.1	692490	693401	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615439	0	live	VC0649	VC0649	MarR family transcriptional regulator	MarR family transcriptional regulator		I	NC_002505.1	693488	693907	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615441	0	live	VC0651	VC0651	hypothetical protein	hypothetical protein		I	NC_002505.1	695344	696222	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615442	0	live	VC0652	VC0652	protease	protease		I	NC_002505.1	696234	697247	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615443	0	live	VC0653	VC0653	c-di-GMP phosphodiesterase A-like protein	c-di-GMP phosphodiesterase A-like protein		I	NC_002505.1	697355	699409	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615444	0	live	VC0654	VC0654	hypothetical protein	hypothetical protein		I	NC_002505.1	699642	700169	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615445	0	live	VC0655	VC0655	acetyltransferase	acetyltransferase		I	NC_002505.1	700105	700656	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615446	0	live	VC0656	VC0656	DNA polymerase III subunit psi	DNA polymerase III subunit psi		I	NC_002505.1	700767	701174	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615447	0	live	VC0657	VC0657	ribosomal-protein-alanine acetyltransferase	ribosomal-protein-alanine acetyltransferase		I	NC_002505.1	701135	701620	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615448	0	live	VC0658	VC0658	c-di-GMP phosphodiesterase A-like protein	c-di-GMP phosphodiesterase A-like protein		I	NC_002505.1	701609	703666	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615450	0	live	VC0660	VC0660	ATP-dependent RNA helicase SrmB	ATP-dependent RNA helicase SrmB		I	NC_002505.1	705587	706858	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615451	0	live	VC0661	VC0661	hypothetical protein	hypothetical protein		I	NC_002505.1	706946	707668	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615452	0	live	VC0662	VC0662	branched-chain amino acid ABC transporter substrate-binding protein	branched-chain amino acid ABC transporter substrate-binding protein		I	NC_002505.1	707977	709290	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615454	0	live	VC0665	VC0665	Fis family transcriptional regulator	Fis family transcriptional regulator		I	NC_002505.1	712395	713729	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615455	0	live	VC0666	VC0666	hypothetical protein	hypothetical protein		I	NC_002505.1	714307	714558	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615456	0	live	VC0667	VC0667	aldo/keto reductase	aldo/keto reductase		I	NC_002505.1	714596	715654	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615457	0	live	VC0668	VC0668	DNA mismatch repair protein	DNA mismatch repair protein		I	NC_002505.1	715847	716512	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615460	0	live	VC0671	VC0671	dinucleoside polyphosphate hydrolase	dinucleoside polyphosphate hydrolase		I	NC_002505.1	717080	717661	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615461	0	live	VC0672	VC0672	fused phosphoenolpyruvate-protein phosphotransferase PtsP/GAF domain-containing protein	fused phosphoenolpyruvate-protein phosphotransferase PtsP/GAF domain-containing protein		I	NC_002505.1	717664	719910	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615462	0	live	VC0673	VC0673	hypothetical protein	hypothetical protein		I	NC_002505.1	719920	720714	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615463	0	live	VC0674	VC0674	prolipoprotein diacylglyceryl transferase	prolipoprotein diacylglyceryl transferase		I	NC_002505.1	720743	721558	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615465	0	live	VC0676	VC0676	Na+/phosphate symporter NptA	Na+/phosphate symporter NptA		I	NC_002505.1	722512	723660	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615467	0	live	VC0678	VC0678	transcriptional activator HlyU	transcriptional activator HlyU		I	NC_002505.1	725144	725470	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615469	0	live	VC0680	VC0680	MviN protein	MviN protein		I	NC_002505.1	726042	727619	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615470	0	live	VC0681	VC0681, ribC, ribF	bifunctional riboflavin kinase/FMN adenylyltransferase	bifunctional riboflavin kinase/FMN adenylyltransferase		I	NC_002505.1	727688	728656	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615473	0	live	VC0684	VC0684	FKBP-type peptidylprolyl isomerase	FKBP-type peptidylprolyl isomerase		I	NC_002505.1	732230	732664	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615476	0	live	VC0687	VC0687	carbon starvation protein A	carbon starvation protein A		I	NC_002505.1	733798	735282	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615477	0	live	VC0688	VC0688	hypothetical protein	hypothetical protein		I	NC_002505.1	735535	735876	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615478	0	live	VC0689	VC0689	hypothetical protein	hypothetical protein		I	NC_002505.1	735892	737691	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615479	0	live	VC0690	VC0690	N-acetylmuramic acid-6-phosphate etherase	N-acetylmuramic acid-6-phosphate etherase		I	NC_002505.1	737715	738638	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615481	0	live	VC0692	VC0692	beta-hexosaminidase	beta-hexosaminidase		I	NC_002505.1	739874	740866	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615482	0	live	VC0693	VC0693	two-component response-regulatory protein YehT	two-component response-regulatory protein YehT		I	NC_002505.1	740893	741606	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615483	0	live	VC0694	VC0694	hypothetical protein	hypothetical protein		I	NC_002505.1	741616	743292	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615484	0	live	VC0695	VC0695	phospho-2-dehydro-3-deoxyheptonate aldolase	phospho-2-dehydro-3-deoxyheptonate aldolase		I	NC_002505.1	743534	744607	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615486	0	live	VC0697	VC0697	hypothetical protein	hypothetical protein		I	NC_002505.1	745814	746245	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615487	0	live	VC0698	VC0698	ABC transporter ATP-binding protein	ABC transporter ATP-binding protein		I	NC_002505.1	746356	748023	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615489	0	live	VC0700	VC0700	soluble lytic murein transglycosylase	soluble lytic murein transglycosylase		I	NC_002505.1	748385	750331	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615490	0	live	VC0701	VC0701	Trp operon repressor	Trp operon repressor		I	NC_002505.1	750341	750697	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615706	0	live	VC0702	VC0702, yjjX	NTPase	NTPase		I	NC_002505.1	750775	751326	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615707	0	live	VC0703	VC0703	c-di-GMP phosphodiesterase A-like protein	c-di-GMP phosphodiesterase A-like protein		I	NC_002505.1	751247	753622	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615708	0	live	VC0704	VC0704	spermidine/putrescine ABC transporter substrate-binding protein	spermidine/putrescine ABC transporter substrate-binding protein		I	NC_002505.1	753606	754685	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615709	0	live	VC0705	VC0705	chorismate mutase	chorismate mutase		I	NC_002505.1	754828	756003	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615710	0	live	VC0706	VC0706	sigma-54 modulation protein	sigma-54 modulation protein		I	NC_002505.1	756243	756569	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615712	0	live	VC0708	VC0708	hypothetical protein	hypothetical protein		I	NC_002505.1	756971	757732	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615714	0	live	VC0710	VC0710	hypothetical protein	hypothetical protein		I	NC_002505.1	758828	759550	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615715	0	live	VC0711	VC0711	clpB protein	clpB protein		I	NC_002505.1	759675	762248	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615717	0	live	VC0713	VC0713	hypothetical protein	hypothetical protein		I	NC_002505.1	762602	762799	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615723	0	live	VC0714	VC0714	hypothetical protein	hypothetical protein		I	NC_002505.1	768218	768541	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615724	0	live	VC0715	VC0715	nitroreductase A	nitroreductase A		I	NC_002505.1	768551	769273	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615725	0	live	VC0716	VC0716	ferredoxin	ferredoxin		I	NC_002505.1	769308	769562	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615726	0	live	VC0717	VC0717	protease	protease		I	NC_002505.1	769565	770965	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615728	0	live	VC0719	VC0719	DNA-binding response regulator PhoB	DNA-binding response regulator PhoB		I	NC_002505.1	772267	772956	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615730	0	live	VC0721	VC0721	phosphate ABC transporter substrate-binding protein	phosphate ABC transporter substrate-binding protein		I	NC_002505.1	774276	775253	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615731	0	live	VC0722	VC0722	exopolyphosphatase	exopolyphosphatase		I	NC_002505.1	775321	776892	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615732	0	live	VC0723	VC0723	polyphosphate kinase	polyphosphate kinase		I	NC_002505.1	776804	778909	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615733	0	live	VC0724	VC0724	phosphate ABC transporter permease	phosphate ABC transporter permease		I	NC_002505.1	779108	781303	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615734	0	live	VC0725	VC0725	phosphate ABC transporter permease	phosphate ABC transporter permease		I	NC_002505.1	781313	782959	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615735	0	live	VC0726	VC0726	phosphate transporter ATP-binding protein	phosphate transporter ATP-binding protein		I	NC_002505.1	782962	783783	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615736	0	live	VC0727	VC0727	transcriptional regulator PhoU	transcriptional regulator PhoU		I	NC_002505.1	783817	784527	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615737	0	live	VC0728	VC0728	hypothetical protein	hypothetical protein		I	NC_002505.1	784588	785364	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615739	0	live	VC0730	VC0730	copper homeostasis protein	copper homeostasis protein		I	NC_002505.1	785567	786331	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615740	0	live	VC0731	VC0731	anti-oxidant AhpCTSA family protein	anti-oxidant AhpCTSA family protein		I	NC_002505.1	786666	787289	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615741	0	live	VC0732	VC0732	LysR family transcriptional regulator	LysR family transcriptional regulator		I	NC_002505.1	787493	788398	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615743	0	live	VC0734	VC0734	malate synthase	malate synthase		I	NC_002505.1	788949	790619	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615745	0	live	VC0736	VC0736	isocitrate lyase	isocitrate lyase		I	NC_002505.1	790749	792062	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615746	0	live	VC0737	VC0737	acetoin utilization protein AcuB	acetoin utilization protein AcuB		I	NC_002505.1	792215	792724	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615754	0	live	VC0745	VC0745	inositol monophosphatase	inositol monophosphatase		I	NC_002505.1	798822	799625	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615755	0	live	VC0746	VC0746	RNA methyltransferase	RNA methyltransferase		I	NC_002505.1	799804	800538	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615756	0	live	VC0747	VC0747	hypothetical protein	hypothetical protein		I	NC_002505.1	800608	801174	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615757	0	live	VC0748	VC0748	cysteine desulfurase	cysteine desulfurase		I	NC_002505.1	801201	802415	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615758	0	live	VC0749	VC0749	scaffold protein	scaffold protein		I	NC_002505.1	802452	802835	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615759	0	live	VC0750	VC0750	HesB family protein	HesB family protein		I	NC_002505.1	802896	803219	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615762	0	live	VC0753	VC0753	ferredoxin	ferredoxin		I	NC_002505.1	805671	806009	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615763	0	live	VC0754	VC0754	hypothetical protein	hypothetical protein		I	NC_002505.1	806058	806252	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615764	0	live	VC0755	VC0755	aminopeptidase	aminopeptidase		I	NC_002505.1	806472	807761	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615300	0	live	VC0757	VC0757	ribosomal RNA large subunit methyltransferase N	ribosomal RNA large subunit methyltransferase N		I	NC_002505.1	808566	809687	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615301	0	live	VC0758	VC0758	hypothetical protein	hypothetical protein		I	NC_002505.1	810001	811083	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615304	0	live	VC0761	VC0761	hypothetical protein	hypothetical protein		I	NC_002505.1	813549	814163	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615305	0	live	VC0762	VC0762	outer membrane protein assembly complex subunit YfgL	outer membrane protein assembly complex subunit YfgL		I	NC_002505.1	814176	815336	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615307	0	live	VC0764	VC0764	hypothetical protein	hypothetical protein		I	NC_002505.1	817034	817951	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615308	0	live	VC0765	VC0765	hypothetical protein	hypothetical protein		I	NC_002505.1	818256	818489	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615310	0	live	VC0767	VC0767	inosine 5'-monophosphate dehydrogenase	inosine 5'-monophosphate dehydrogenase		I	NC_002505.1	820012	821481	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615312	0	live	VC0769	VC0769	chitinase	chitinase		I	NC_002505.1	823377	825101	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615313	0	live	VC0770	VC0770	hypothetical protein	hypothetical protein		I	NC_002505.1	825292	825885	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615314	0	live	VC0771	VC0771	vibriobactin-specific isochorismatase	vibriobactin-specific isochorismatase		I	NC_002505.1	826197	827078	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615315	0	live	VC0772	VC0772	2,3-dihydroxybenzoate-AMP ligase	2,3-dihydroxybenzoate-AMP ligase		I	NC_002505.1	827179	828810	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615316	0	live	VC0773	VC0773	vibriobactin-specific isochorismate synthase	vibriobactin-specific isochorismate synthase		I	NC_002505.1	828821	830008	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615317	0	live	VC0774	VC0774	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase		I	NC_002505.1	830176	830964	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615318	0	live	VC0775	VC0775	vibriobactin synthesis protein	vibriobactin synthesis protein		I	NC_002505.1	830976	832292	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615319	0	live	VC0776	VC0776	iron-enterobactin transporter substrate-binding protein	iron-enterobactin transporter substrate-binding protein		I	NC_002505.1	832470	833447	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615320	0	live	VC0777	VC0777	ferric vibriobactin ABC transporter permease	ferric vibriobactin ABC transporter permease		I	NC_002505.1	833444	834496	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615321	0	live	VC0778	VC0778	ferric vibriobactin ABC transporter permease	ferric vibriobactin ABC transporter permease		I	NC_002505.1	834475	835551	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615322	0	live	VC0779	VC0779	ferric vibriobactin ABC transporter ATP-binding protein	ferric vibriobactin ABC transporter ATP-binding protein		I	NC_002505.1	835668	836507	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615323	0	live	VC0780	VC0780	vibriobactin synthase component D	vibriobactin synthase component D		I	NC_002505.1	836438	837223	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615324	0	live	VC0781	VC0781	LysR family transcriptional regulator	LysR family transcriptional regulator		I	NC_002505.1	837233	838159	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615326	0	live	VC0783	VC0783	hypothetical protein	hypothetical protein		I	NC_002505.1	838377	840359	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615327	0	live	VC0784	VC0784	sodium/alanine symporter	sodium/alanine symporter		I	NC_002505.1	840439	841989	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615329	0	live	VC0786	VC0786	D-amino acid dehydrogenase small subunit	D-amino acid dehydrogenase small subunit		I	NC_002505.1	842367	843632	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615330	0	live	VC0787	VC0787	LysR family transcriptional regulator	LysR family transcriptional regulator		I	NC_002505.1	843733	844665	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615331	0	live	VC0788	VC0788	DOPA-dioxygenase-like protein	DOPA-dioxygenase-like protein		I	NC_002505.1	844790	845119	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615332	0	live	VC0789	VC0789	hypothetical protein	hypothetical protein		I	NC_002505.1	845285	845557	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615333	0	live	VC0790	VC0790	transcriptional regulator CitB	transcriptional regulator CitB		I	NC_002505.1	845591	846274	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615334	0	live	VC0791	VC0791	sensor kinase citA	sensor kinase citA		I	NC_002505.1	846288	847985	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615335	0	live	VC0792	VC0792	oxaloacetate decarboxylase subunit beta	oxaloacetate decarboxylase subunit beta		I	NC_002505.1	848056	849357	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615337	0	live	VC0794	VC0794	hypothetical protein	hypothetical protein		I	NC_002505.1	851190	851609	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615338	0	live	VC0795	VC0795	citrate/sodium symporter	citrate/sodium symporter		I	NC_002505.1	851557	852903	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615339	0	live	VC0796	VC0796	[citrate (pro-3S)-lyase] ligase	[citrate (pro-3S)-lyase] ligase		I	NC_002505.1	853165	854235	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615340	0	live	VC0797	VC0797	citrate lyase subunit gamma	citrate lyase subunit gamma		I	NC_002505.1	854287	854583	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615341	0	live	VC0798	VC0798	citrate lyase subunit beta	citrate lyase subunit beta		I	NC_002505.1	854565	855455	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615342	0	live	VC0799	VC0799	citrate lyase subunit alpha	citrate lyase subunit alpha		I	NC_002505.1	855466	856995	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615343	0	live	VC0800	VC0800	apo-citrate lyase phosphoribosyl-dephospho-CoA transferase	apo-citrate lyase phosphoribosyl-dephospho-CoA transferase		I	NC_002505.1	856992	857528	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615344	0	live	VC0801	VC0801	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase		I	NC_002505.1	857506	858447	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615345	0	live	VC0802	VC0802	hypothetical protein	hypothetical protein		I	NC_002505.1	858794	859192	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615346	0	live	VC0803	VC0803	RNA methyltransferase	RNA methyltransferase		I	NC_002505.1	859267	860040	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615347	0	live	VC0804	VC0804	ferredoxin	ferredoxin		I	NC_002505.1	860219	860542	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615349	0	live	VC0806	VC0806	hypothetical protein	hypothetical protein		I	NC_002505.1	860789	862405	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615350	0	live	VC0807	VC0807	hypothetical protein	hypothetical protein		I	NC_002505.1	862473	863156	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615351	0	live	VC0808	VC0808	hypothetical protein	hypothetical protein		I	NC_002505.1	863128	863280	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615352	0	live	VC0809	VC0809	hypothetical protein	hypothetical protein		I	NC_002505.1	863289	865058	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615353	0	live	VC0810	VC0810	hypothetical protein	hypothetical protein		I	NC_002505.1	865250	865765	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615354	0	live	VC0811	VC0811	pseudo			I	NC_002505.1	865899	866803	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615355	0	live	VC0812	VC0812	helicase-like protein	helicase-like protein		I	NC_002505.1	866873	869812	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615356	0	live	VC0813	VC0813	tellurite resistance protein-like protein	tellurite resistance protein-like protein		I	NC_002505.1	869813	870391	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615357	0	live	VC0814	VC0814	transcriptional regulator	transcriptional regulator		I	NC_002505.1	870819	871298	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615358	0	live	VC0815	VC0815	hypothetical protein	hypothetical protein		I	NC_002505.1	871283	872653	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615359	0	live	VC0816	VC0816	hypothetical protein	hypothetical protein		I	NC_002505.1	872764	872946	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2615360	0	live	VC0817	VC0817	transposase	transposase		I	NC_002505.1	873242	874225	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2614485	0	live	VC0818	VC0818	pseudo			I	NC_002505.1	874251	874931	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2614486	0	live	VC0819	VC0819	aldehyde dehydrogenase	aldehyde dehydrogenase		I	NC_002505.1	875273	876712	minus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2614487	0	live	VC0820	VC0820	ToxR-activated gene A protein	ToxR-activated gene A protein		I	NC_002505.1	876974	880015	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2614488	0	live	VC0821	VC0821	pseudo			I	NC_002505.1	880128	884728	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2614490	0	live	VC0823	VC0823	hypothetical protein	hypothetical protein		I	NC_002505.1	884725	885663	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2614492	0	live	VC0825	VC0825	toxin co-regulated pilus biosynthesis protein I	toxin co-regulated pilus biosynthesis protein I		I	NC_002505.1	886543	888405	minus	0		
